district_clean,state_clean,year,CERI_norm,Risk_Category,
idukki,kerala,2019,0.395614336,Medium Risk,
idukki,kerala,2020,0.573921776,Medium Risk,
idukki,kerala,2021,0.597337281,Medium Risk,
idukki,kerala,2022,0.568779526,Medium Risk,
idukki,kerala,2023,0.539131731,Medium Risk,
kannur,kerala,2017,0.326469657,Low Risk,
kannur,kerala,2018,0.399598064,Medium Risk,
kannur,kerala,2019,0.385633088,Medium Risk,
kannur,kerala,2020,0.563842132,Medium Risk,
kannur,kerala,2021,0.540674083,Medium Risk,
kannur,kerala,2022,0.538192325,Medium Risk,
kannur,kerala,2023,0.487209092,Medium Risk,
kasaragod,kerala,2017,0.326242892,Low Risk,
kasaragod,kerala,2018,0.380183805,Medium Risk,
kasaragod,kerala,2019,0.403265788,Medium Risk,
kasaragod,kerala,2020,0.565933556,Medium Risk,
kasaragod,kerala,2021,0.553313821,Medium Risk,
kasaragod,kerala,2022,0.537905207,Medium Risk,
kasaragod,kerala,2023,0.483433582,Medium Risk,
kollam,kerala,2017,0.316750717,Low Risk,
kollam,kerala,2018,0.375709112,Medium Risk,
kollam,kerala,2019,0.41225604,Medium Risk,
kollam,kerala,2020,0.56534585,Medium Risk,
kollam,kerala,2021,0.59379361,Medium Risk,
kollam,kerala,2022,0.537741475,Medium Risk,
kollam,kerala,2023,0.528275727,Medium Risk,
kottayam,kerala,2017,0.266216739,Low Risk,
kottayam,kerala,2018,0.346573683,Medium Risk,
kottayam,kerala,2019,0.345636106,Medium Risk,
kottayam,kerala,2020,0.506875011,Medium Risk,
kottayam,kerala,2021,0.540387016,Medium Risk,
kottayam,kerala,2022,0.512784042,Medium Risk,
kottayam,kerala,2023,0.493938524,Medium Risk,
kozhikode,kerala,2017,0.333397108,Low Risk,
kozhikode,kerala,2018,0.386976494,Medium Risk,
kozhikode,kerala,2019,0.395486678,Medium Risk,
kozhikode,kerala,2020,0.55638092,Medium Risk,
kozhikode,kerala,2021,0.566769509,Medium Risk,
kozhikode,kerala,2022,0.558857202,Medium Risk,
kozhikode,kerala,2023,0.485529546,Medium Risk,
malappuram,kerala,2017,0.384577853,Medium Risk,
malappuram,kerala,2018,0.444230553,Medium Risk,
malappuram,kerala,2019,0.439575358,Medium Risk,
malappuram,kerala,2020,0.595409652,Medium Risk,
malappuram,kerala,2021,0.602767212,Medium Risk,
malappuram,kerala,2022,0.582654153,Medium Risk,
malappuram,kerala,2023,0.533466998,Medium Risk,
palakkad,kerala,2017,0.342001909,Medium Risk,
palakkad,kerala,2018,0.404269805,Medium Risk,
palakkad,kerala,2019,0.398890968,Medium Risk,
palakkad,kerala,2020,0.555996755,Medium Risk,
palakkad,kerala,2021,0.573055971,Medium Risk,
palakkad,kerala,2022,0.556841446,Medium Risk,
palakkad,kerala,2023,0.489746541,Medium Risk,
pathanamthitta,kerala,2017,0.277826128,Low Risk,
pathanamthitta,kerala,2018,0.344276695,Medium Risk,
pathanamthitta,kerala,2019,0.365455218,Medium Risk,
pathanamthitta,kerala,2020,0.524142449,Medium Risk,
pathanamthitta,kerala,2021,0.568820585,Medium Risk,
pathanamthitta,kerala,2022,0.51162292,Medium Risk,
pathanamthitta,kerala,2023,0.517733776,Medium Risk,
thiruvananthapuram,kerala,2017,0.298027251,Low Risk,
thiruvananthapuram,kerala,2018,0.361956723,Medium Risk,
thiruvananthapuram,kerala,2019,0.410206686,Medium Risk,
thiruvananthapuram,kerala,2020,0.545388727,Medium Risk,
thiruvananthapuram,kerala,2021,0.560700788,Medium Risk,
thiruvananthapuram,kerala,2022,0.522847742,Medium Risk,
thiruvananthapuram,kerala,2023,0.538205832,Medium Risk,
thrissur,kerala,2017,0.324354737,Low Risk,
thrissur,kerala,2018,0.378643558,Medium Risk,
thrissur,kerala,2019,0.369429715,Medium Risk,
thrissur,kerala,2020,0.515916846,Medium Risk,
thrissur,kerala,2021,0.545111933,Medium Risk,
thrissur,kerala,2022,0.542771315,Medium Risk,
thrissur,kerala,2023,0.484637072,Medium Risk,
wayanad,kerala,2017,0.327153797,Low Risk,
wayanad,kerala,2018,0.389178749,Medium Risk,
wayanad,kerala,2019,0.40694797,Medium Risk,
wayanad,kerala,2020,0.566430524,Medium Risk,
wayanad,kerala,2021,0.56628266,Medium Risk,
wayanad,kerala,2022,0.568122935,Medium Risk,
wayanad,kerala,2023,0.513006506,Medium Risk,
lakshadweep,lakshadweep,2017,0.0230146,Low Risk,
lakshadweep,lakshadweep,2018,0.013456556,Low Risk,
lakshadweep,lakshadweep,2019,0.00640237,Low Risk,
lakshadweep,lakshadweep,2020,0.003361893,Low Risk,
lakshadweep,lakshadweep,2021,0.001262041,Low Risk,
lakshadweep,lakshadweep,2022,0,Low Risk,
lakshadweep,lakshadweep,2023,0.000148819,Low Risk,
alirajpur,madhya pradesh,2017,0.764273703,High Risk,
alirajpur,madhya pradesh,2018,0.799565238,High Risk,
alirajpur,madhya pradesh,2019,0.838862012,High Risk,
alirajpur,madhya pradesh,2020,0.916781027,High Risk,
alirajpur,madhya pradesh,2021,0.910786892,High Risk,
alirajpur,madhya pradesh,2022,0.914413398,High Risk,
alirajpur,madhya pradesh,2023,0.927488078,High Risk,
anuppur,madhya pradesh,2017,0.630292493,Medium Risk,
anuppur,madhya pradesh,2018,0.705645712,High Risk,
anuppur,madhya pradesh,2019,0.731577909,High Risk,
anuppur,madhya pradesh,2020,0.841052347,High Risk,
anuppur,madhya pradesh,2021,0.845392193,High Risk,
anuppur,madhya pradesh,2022,0.830109767,High Risk,
