State,District,Year,ANC 4+ visits %,Adequate child diet %,Child anaemia %,Child stunting %,Child underweight %,Clean fuel %,Drinking water access %,Early marriage %,Electricity access %,Institutional births %,Population below 15 %,Sanitation %,Sex ratio,Teen pregnancy %,Women 10+ schooling %,Women anaemia %,Women literacy %,Exposure Score
Manipur,Churachandpur,2019,61.3,23.7,41.1,25.1,9.8,62.3,62.5,10.5,94,72.9,34.1,81.2,144,7.5,36.6,32,4,0.606205752
Manipur,Churachandpur,2020,61.3,23.7,41.1,25.1,9.8,62.3,62.5,10.5,94,72.9,34.1,81.2,144,7.5,36.6,32,4,0.606205752
Manipur,Churachandpur,2021,61.3,23.7,41.1,25.1,9.8,62.3,62.5,10.5,94,72.9,34.1,81.2,144,7.5,36.6,32,4,0.606205752
Manipur,Imphal East,2015,82.1,18.2,20.8,26.2,17.1,50.1,72.9,13.2,97.1,80.8,28.6,47.1,57,10.7,48.2,27.3,90,0.662229736
Manipur,Imphal East,2016,82.1,18.2,20.8,26.2,17.1,50.1,72.9,13.2,97.1,80.8,28.6,47.1,57,10.7,48.2,27.3,90,0.662229736
Manipur,Imphal East,2019,87.1,18.3,50.3,18.4,14.4,79,90.2,15.2,98.6,91.7,26,59.5,1,9.5,49.9,35.9,4,0.645361318
Manipur,Imphal East,2020,87.1,18.3,50.3,18.4,14.4,79,90.2,15.2,98.6,91.7,26,59.5,1,9.5,49.9,35.9,4,0.645361318
Manipur,Imphal East,2021,87.1,18.3,50.3,18.4,14.4,79,90.2,15.2,98.6,91.7,26,59.5,1,9.5,49.9,35.9,4,0.645361318
Manipur,Imphal West,2015,78.8,25.7,29.3,21,8.4,63.2,81.7,9.5,97.8,91.4,26.7,50.1,95,4.4,59.6,29.1,92.5,0.731296388
Manipur,Imphal West,2016,78.8,25.7,29.3,21,8.4,63.2,81.7,9.5,97.8,91.4,26.7,50.1,95,4.4,59.6,29.1,92.5,0.731296388
Manipur,Imphal West,2019,93.4,11.4,41.8,15.6,10.2,88.6,89.1,15.3,99.4,95.7,24.8,58.7,1,10.9,61.9,26.8,4,0.67791309
Manipur,Imphal West,2020,93.4,11.4,41.8,15.6,10.2,88.6,89.1,15.3,99.4,95.7,24.8,58.7,1,10.9,61.9,26.8,4,0.67791309
Manipur,Imphal West,2021,93.4,11.4,41.8,15.6,10.2,88.6,89.1,15.3,99.4,95.7,24.8,58.7,1,10.9,61.9,26.8,4,0.67791309
Manipur,Senapati,2015,39.5,15.6,22.8,35,14.7,19,35.2,20.3,92.8,38.2,33.6,61,986,9.4,34.2,25.1,81.9,0.588884988
Manipur,Senapati,2016,39.5,15.6,22.8,35,14.7,19,35.2,20.3,92.8,38.2,33.6,61,986,9.4,34.2,25.1,81.9,0.588884988
Manipur,Senapati,2019,64.9,21.7,48.5,27.3,12.9,50,64.4,15.5,98.8,45.8,33,84.4,53,6.3,39.6,27.4,4,0.575650919
Manipur,Senapati,2020,64.9,21.7,48.5,27.3,12.9,50,64.4,15.5,98.8,45.8,33,84.4,53,6.3,39.6,27.4,4,0.575650919
Manipur,Senapati,2021,64.9,21.7,48.5,27.3,12.9,50,64.4,15.5,98.8,45.8,33,84.4,53,6.3,39.6,27.4,4,0.575650919
Manipur,Tamenglong,2015,32.7,25.1,22.9,37.1,16.3,12.7,40,18.2,87.4,33.3,35.9,64.1,31,9,27.1,27,76.8,0.517939346
Manipur,Tamenglong,2016,32.7,25.1,22.9,37.1,16.3,12.7,40,18.2,87.4,33.3,35.9,64.1,31,9,27.1,27,76.8,0.517939346
Manipur,Tamenglong,2019,56.4,25.1,37,27.1,19.3,30.5,51.6,19.9,93.6,57.7,33.2,77.9,1,10.2,33.1,27.3,4,0.536118933
Manipur,Tamenglong,2020,56.4,25.1,37,27.1,19.3,30.5,51.6,19.9,93.6,57.7,33.2,77.9,1,10.2,33.1,27.3,4,0.536118933
Manipur,Tamenglong,2021,56.4,25.1,37,27.1,19.3,30.5,51.6,19.9,93.6,57.7,33.2,77.9,1,10.2,33.1,27.3,4,0.536118933
Manipur,Thoubal,2015,79.7,18.3,24.9,30.1,17.9,37.1,58.3,13.9,85.8,73.5,29.3,48.7,62,9.1,40.1,28.3,85.4,0.616899547
Manipur,Thoubal,2016,79.7,18.3,24.9,30.1,17.9,37.1,58.3,13.9,85.8,73.5,29.3,48.7,62,9.1,40.1,28.3,85.4,0.616899547
Manipur,Thoubal,2019,89.9,23.7,39.7,31.5,14.9,74.7,72.5,17.5,98.6,87.8,28.5,61.3,1,7.5,40.7,24.2,4,0.627683808
Manipur,Thoubal,2020,89.9,23.7,39.7,31.5,14.9,74.7,72.5,17.5,98.6,87.8,28.5,61.3,1,7.5,40.7,24.2,4,0.627683808
Manipur,Thoubal,2021,89.9,23.7,39.7,31.5,14.9,74.7,72.5,17.5,98.6,87.8,28.5,61.3,1,7.5,40.7,24.2,4,0.627683808
Manipur,Ukhrul,2015,27,19.8,26.1,32.7,11.1,10.8,47.2,15.3,78,33.7,34.1,62.4,984,3.9,42.5,16,86.9,0.611982252
Manipur,Ukhrul,2016,27,19.8,26.1,32.7,11.1,10.8,47.2,15.3,78,33.7,34.1,62.4,984,3.9,42.5,16,86.9,0.611982252
Manipur,Ukhrul,2019,38.8,13,34.6,27.1,16,22.9,50.9,11.1,95,44.6,30.9,81.4,969,9.8,49.7,21.9,4,0.593369553
Manipur,Ukhrul,2020,38.8,13,34.6,27.1,16,22.9,50.9,11.1,95,44.6,30.9,81.4,969,9.8,49.7,21.9,4,0.593369553
Manipur,Ukhrul,2021,38.8,13,34.6,27.1,16,22.9,50.9,11.1,95,44.6,30.9,81.4,969,9.8,49.7,21.9,4,0.593369553
Meghalaya,East Garo Hills,2015,25.5,41.3,28,39.7,26.5,29.1,67,13.7,97.4,73.8,31.1,83.9,26,2.2,40.5,50.9,86.7,0.608212271
Meghalaya,East Garo Hills,2016,25.5,41.3,28,39.7,26.5,29.1,67,13.7,97.4,73.8,31.1,83.9,26,2.2,40.5,50.9,86.7,0.608212271
Meghalaya,East Garo Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,East Garo Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,East Garo Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,East Jaintia Hills,2015,58.6,25.4,47.2,49.8,23.6,26.5,74.6,25.3,85.1,48.4,46.1,83.6,66,14.4,23,43.9,76,0.494367763
Meghalaya,East Jaintia Hills,2016,58.6,25.4,47.2,49.8,23.6,26.5,74.6,25.3,85.1,48.4,46.1,83.6,66,14.4,23,43.9,76,0.494367763
Meghalaya,East Jaintia Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,East Jaintia Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,East Jaintia Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,East Khasi Hills,2015,72.7,28.8,46.5,48.6,30.4,43.1,90.4,8.8,96,66.8,34,67.8,27,6,44,46.8,93.7,0.604798545
Meghalaya,East Khasi Hills,2016,72.7,28.8,46.5,48.6,30.4,43.1,90.4,8.8,96,66.8,34,67.8,27,6,44,46.8,93.7,0.604798545
Meghalaya,East Khasi Hills,2019,57.5,32.5,39,44.6,23.8,47.4,90,14.6,96.6,63.4,34.3,80.9,1,8.2,43.5,48.2,4,0.556777438
Meghalaya,East Khasi Hills,2020,57.5,32.5,39,44.6,23.8,47.4,90,14.6,96.6,63.4,34.3,80.9,1,8.2,43.5,48.2,4,0.556777438
Meghalaya,East Khasi Hills,2021,57.5,32.5,39,44.6,23.8,47.4,90,14.6,96.6,63.4,34.3,80.9,1,8.2,43.5,48.2,4,0.556777438
Meghalaya,North Garo Hills,2015,24.3,11.7,30.2,35.6,15.8,24.4,51.5,13.2,97.5,61.5,29.2,84.9,9,3.7,38.4,58.4,86.1,0.56341674
Meghalaya,North Garo Hills,2016,24.3,11.7,30.2,35.6,15.8,24.4,51.5,13.2,97.5,61.5,29.2,84.9,9,3.7,38.4,58.4,86.1,0.56341674
Meghalaya,North Garo Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,North Garo Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,North Garo Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,Ri Bhoi,2015,40.5,33.4,44.4,51.6,30.8,9.6,70.5,20.6,86.7,44.9,40,58.1,7,10.9,14.9,68,89.5,0.457429581
Meghalaya,Ri Bhoi,2016,40.5,33.4,44.4,51.6,30.8,9.6,70.5,20.6,86.7,44.9,40,58.1,7,10.9,14.9,68,89.5,0.457429581
Meghalaya,Ri Bhoi,2019,61,38.2,45.7,42.5,29.6,21,86.2,20.3,92.1,56.9,40.4,85.3,1,6.8,23.1,62.4,4,0.495825101
Meghalaya,Ri Bhoi,2020,61,38.2,45.7,42.5,29.6,21,86.2,20.3,92.1,56.9,40.4,85.3,1,6.8,23.1,62.4,4,0.495825101
Meghalaya,Ri Bhoi,2021,61,38.2,45.7,42.5,29.6,21,86.2,20.3,92.1,56.9,40.4,85.3,1,6.8,23.1,62.4,4,0.495825101
Meghalaya,South Garo Hills,2015,51.7,36.5,74.9,16.8,32.6,9.8,72.7,10.2,99,88.4,31.4,86.5,21,5.1,51.5,46.6,88.6,0.622676156
Meghalaya,South Garo Hills,2016,51.7,36.5,74.9,16.8,32.6,9.8,72.7,10.2,99,88.4,31.4,86.5,21,5.1,51.5,46.6,88.6,0.622676156
Meghalaya,South Garo Hills,2019,33.3,23,33.6,29.8,20.8,22.3,60.4,10.2,98.6,88.3,31.4,88.4,1,1.1,38.4,56.2,4,0.560124367
Meghalaya,South Garo Hills,2020,33.3,23,33.6,29.8,20.8,22.3,60.4,10.2,98.6,88.3,31.4,88.4,1,1.1,38.4,56.2,4,0.560124367
Meghalaya,South Garo Hills,2021,33.3,23,33.6,29.8,20.8,22.3,60.4,10.2,98.6,88.3,31.4,88.4,1,1.1,38.4,56.2,4,0.560124367
Meghalaya,South West Garo Hills,2015,28.5,32.1,35.5,32.2,26.4,33.9,58.6,15.3,95.5,83.7,30.3,71.4,995,6.3,33,62.5,82.6,0.632323498
Meghalaya,South West Garo Hills,2016,28.5,32.1,35.5,32.2,26.4,33.9,58.6,15.3,95.5,83.7,30.3,71.4,995,6.3,33,62.5,82.6,0.632323498
Meghalaya,South West Garo Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Meghalaya,South West Garo Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Meghalaya,South West Garo Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,0,19,10,22,4,0.362341038
Meghalaya,South West Khasi Hills,2015,63.4,30.6,61.3,51.4,27.6,11.6,85.3,21.6,87.9,41.7,46.7,89.6,25,13.2,23.4,58.9,85.9,0.483381241
Meghalaya,South West Khasi Hills,2016,63.4,30.6,61.3,51.4,27.6,11.6,85.3,21.6,87.9,41.7,46.7,89.6,25,13.2,23.4,58.9,85.9,0.483381241
Meghalaya,South West Khasi Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,South West Khasi Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,South West Khasi Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Garo Hills,2015,48,14.6,30.2,39.5,26.3,47.6,83.7,10.4,94.7,89.6,30.8,86.3,25,1,45.1,55.3,89,0.63055918
Meghalaya,West Garo Hills,2016,48,14.6,30.2,39.5,26.3,47.6,83.7,10.4,94.7,89.6,30.8,86.3,25,1,45.1,55.3,89,0.63055918
Meghalaya,West Garo Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Garo Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Garo Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Jaintia Hills,2015,43.1,25.7,54.6,48.7,28.3,20.7,70.6,19.9,75.4,42.2,44.8,75.1,143,11.9,24.7,55.9,80,0.46736132
Meghalaya,West Jaintia Hills,2016,43.1,25.7,54.6,48.7,28.3,20.7,70.6,19.9,75.4,42.2,44.8,75.1,143,11.9,24.7,55.9,80,0.46736132
Meghalaya,West Jaintia Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Jaintia Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Jaintia Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Khasi Hills,2015,64,28.5,56.2,59,31.1,8.6,80.5,30.3,85,41.7,50.6,87.8,38,12.9,16.4,51.8,87.4,0.451298716
Meghalaya,West Khasi Hills,2016,64,28.5,56.2,59,31.1,8.6,80.5,30.3,85,41.7,50.6,87.8,38,12.9,16.4,51.8,87.4,0.451298716
Meghalaya,West Khasi Hills,2019,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Khasi Hills,2020,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Meghalaya,West Khasi Hills,2021,4,17,22,18,18,3,1,18,7,42,15,2,1,19,10,22,4,0.36239992
Mizoram,Aizawl,2015,76.6,16.6,10.5,23.7,6.7,87.5,97.1,5.7,99.8,96.2,27.6,92.3,64,6.9,50.7,18.4,98.9,0.785325463
Mizoram,Aizawl,2016,76.6,16.6,10.5,23.7,6.7,87.5,97.1,5.7,99.8,96.2,27.6,92.3,64,6.9,50.7,18.4,98.9,0.785325463
Mizoram,Aizawl,2019,68.5,17,44,25.3,9.6,95.4,98.3,3.2,99.7,97.4,25.1,96.1,1,2,60.7,31.7,4,0.71383902
Mizoram,Aizawl,2020,68.5,17,44,25.3,9.6,95.4,98.3,3.2,99.7,97.4,25.1,96.1,1,2,60.7,31.7,4,0.71383902
Mizoram,Aizawl,2021,68.5,17,44,25.3,9.6,95.4,98.3,3.2,99.7,97.4,25.1,96.1,1,2,60.7,31.7,4,0.71383902
Mizoram,Champhai,2015,55.9,20.6,7.8,32.9,12.7,52.2,97.4,17.9,99.9,81.1,32.6,87.4,9,7.7,30.3,13.1,97.7,0.689949473
Mizoram,Champhai,2016,55.9,20.6,7.8,32.9,12.7,52.2,97.4,17.9,99.9,81.1,32.6,87.4,9,7.7,30.3,13.1,97.7,0.689949473
Mizoram,Champhai,2019,63.4,3.5,38.3,27.2,13.1,79.4,98.6,11,100,96.7,27.2,98.3,1,4.6,47.8,25.7,4,0.663797837
Mizoram,Champhai,2020,63.4,3.5,38.3,27.2,13.1,79.4,98.6,11,100,96.7,27.2,98.3,1,4.6,47.8,25.7,4,0.663797837
Mizoram,Champhai,2021,63.4,3.5,38.3,27.2,13.1,79.4,98.6,11,100,96.7,27.2,98.3,1,4.6,47.8,25.7,4,0.663797837
Mizoram,Kolasib,2015,66.8,18.8,41,26.3,11.4,69.2,96.9,15.5,99.1,86.3,30.7,87.7,992,7.8,31.1,39.1,96.9,0.739441838
Mizoram,Kolasib,2016,66.8,18.8,41,26.3,11.4,69.2,96.9,15.5,99.1,86.3,30.7,87.7,992,7.8,31.1,39.1,96.9,0.739441838
Mizoram,Kolasib,2019,66,24.5,53.8,30.4,12.6,87.5,95.3,13.7,99.1,91.4,28.6,96.8,2,2.2,41.7,37.7,4,0.658998326
Mizoram,Kolasib,2020,66,24.5,53.8,30.4,12.6,87.5,95.3,13.7,99.1,91.4,28.6,96.8,2,2.2,41.7,37.7,4,0.658998326
Mizoram,Kolasib,2021,66,24.5,53.8,30.4,12.6,87.5,95.3,13.7,99.1,91.4,28.6,96.8,2,2.2,41.7,37.7,4,0.658998326
Mizoram,Lawngtlai,2015,38.3,7.3,33.8,35.3,21.3,38.7,82.2,15,75.3,45.9,34.2,66.8,996,6.6,26.3,35.8,76,0.5945973
Mizoram,Lawngtlai,2016,38.3,7.3,33.8,35.3,21.3,38.7,82.2,15,75.3,45.9,34.2,66.8,996,6.6,26.3,35.8,76,0.5945973
Mizoram,Lawngtlai,2019,33,7.4,55.3,32.7,16.9,56.3,82.2,16,89,53.7,32.8,90.3,51,9.2,32.2,48.5,4,0.515153983
Mizoram,Lawngtlai,2020,33,7.4,55.3,32.7,16.9,56.3,82.2,16,89,53.7,32.8,90.3,51,9.2,32.2,48.5,4,0.515153983
Mizoram,Lawngtlai,2021,33,7.4,55.3,32.7,16.9,56.3,82.2,16,89,53.7,32.8,90.3,51,9.2,32.2,48.5,4,0.515153983
Mizoram,Lunglei,2015,49.5,11.6,26.9,25.3,13.1,52.2,94.1,17.2,99.2,74.4,28.2,78.7,944,10.1,34.9,37.1,91.6,0.70103952
Mizoram,Lunglei,2016,49.5,11.6,26.9,25.3,13.1,52.2,94.1,17.2,99.2,74.4,28.2,78.7,944,10.1,34.9,37.1,91.6,0.70103952
Mizoram,Lunglei,2019,56.7,7.4,45.7,26.5,11.1,79.9,96,4.8,98,82.7,24.6,95.6,4,3.8,46.3,34.9,4,0.653094289
Mizoram,Lunglei,2020,56.7,7.4,45.7,26.5,11.1,79.9,96,4.8,98,82.7,24.6,95.6,4,3.8,46.3,34.9,4,0.653094289
Mizoram,Lunglei,2021,56.7,7.4,45.7,26.5,11.1,79.9,96,4.8,98,82.7,24.6,95.6,4,3.8,46.3,34.9,4,0.653094289
Mizoram,Mamit,2015,44.8,6.1,19.4,30.8,17.5,38,82.3,17.8,85.6,58,33,66.2,960,5.7,21.7,27.6,89.6,0.640188617
Mizoram,Mamit,2016,44.8,6.1,19.4,30.8,17.5,38,82.3,17.8,85.6,58,33,66.2,960,5.7,21.7,27.6,89.6,0.640188617
Mizoram,Mamit,2019,52.5,4,45.5,26.4,13.9,73.3,97.3,16.8,97.9,75,30.7,92.7,991,10.3,40,34.9,4,0.652809955
Mizoram,Mamit,2020,52.5,4,45.5,26.4,13.9,73.3,97.3,16.8,97.9,75,30.7,92.7,991,10.3,40,34.9,4,0.652809955
Mizoram,Mamit,2021,52.5,4,45.5,26.4,13.9,73.3,97.3,16.8,97.9,75,30.7,92.7,991,10.3,40,34.9,4,0.652809955
Mizoram,Saiha,2015,48.2,7.3,21.1,37.5,16.7,56.6,93.2,12.1,99.4,58.9,34,80.5,995,4.1,41.6,27.9,95.1,0.697587382
Mizoram,Saiha,2016,48.2,7.3,21.1,37.5,16.7,56.6,93.2,12.1,99.4,58.9,34,80.5,995,4.1,41.6,27.9,95.1,0.697587382
Mizoram,Saiha,2019,35.5,7.8,46.4,43.8,17.6,83.7,95.2,11.8,99.7,73.8,31.7,91.5,994,4.7,50.2,44.2,4,0.640173202
Mizoram,Saiha,2020,35.5,7.8,46.4,43.8,17.6,83.7,95.2,11.8,99.7,73.8,31.7,91.5,994,4.7,50.2,44.2,4,0.640173202
Mizoram,Saiha,2021,35.5,7.8,46.4,43.8,17.6,83.7,95.2,11.8,99.7,73.8,31.7,91.5,994,4.7,50.2,44.2,4,0.640173202
Mizoram,Serchhip,2015,68.2,21.1,29,25.4,12.2,64.8,96,7.3,99.8,88.4,31,92.1,945,6.6,34.2,25.5,99.7,0.773347534
Mizoram,Serchhip,2016,68.2,21.1,29,25.4,12.2,64.8,96,7.3,99.8,88.4,31,92.1,945,6.6,34.2,25.5,99.7,0.773347534
Mizoram,Serchhip,2019,60.3,12.7,43.2,31.8,14.4,81.8,97.7,7.2,99.3,96.2,29,98.2,981,3,43.1,32.1,4,0.714969376
Mizoram,Serchhip,2020,60.3,12.7,43.2,31.8,14.4,81.8,97.7,7.2,99.3,96.2,29,98.2,981,3,43.1,32.1,4,0.714969376
Mizoram,Serchhip,2021,60.3,12.7,43.2,31.8,14.4,81.8,97.7,7.2,99.3,96.2,29,98.2,981,3,43.1,32.1,4,0.714969376
Nagaland,Dimapur,2015,26.5,16.1,15.2,21.3,14.9,66.7,79.1,19.4,98.4,56.3,30.7,68.3,33,7.8,40.7,25.2,86.6,0.639035737
Nagaland,Dimapur,2016,26.5,16.1,15.2,21.3,14.9,66.7,79.1,19.4,98.4,56.3,30.7,68.3,33,7.8,40.7,25.2,86.6,0.639035737
Nagaland,Dimapur,2019,50.1,11.2,48.9,28.3,29.8,84.2,92.4,4.4,99.8,73.7,24.5,81.1,1,3.3,52.5,34.7,4,0.621723291
Nagaland,Dimapur,2020,50.1,11.2,48.9,28.3,29.8,84.2,92.4,4.4,99.8,73.7,24.5,81.1,1,3.3,52.5,34.7,4,0.621723291
Nagaland,Dimapur,2021,50.1,11.2,48.9,28.3,29.8,84.2,92.4,4.4,99.8,73.7,24.5,81.1,1,3.3,52.5,34.7,4,0.621723291
Nagaland,Kiphire,2015,2,21.7,25.6,41.8,25.6,11.1,86.4,16.8,98.3,24.7,37.5,80.4,964,3.5,20.7,29.6,73.7,0.57169983
Nagaland,Kiphire,2016,2,21.7,25.6,41.8,25.6,11.1,86.4,16.8,98.3,24.7,37.5,80.4,964,3.5,20.7,29.6,73.7,0.57169983
Nagaland,Kiphire,2019,5.8,13.9,55.2,36.9,25,16.4,90.9,22.5,97.9,34.8,32.4,83.1,954,9,22,31.4,4,0.514568349
Nagaland,Kiphire,2020,5.8,13.9,55.2,36.9,25,16.4,90.9,22.5,97.9,34.8,32.4,83.1,954,9,22,31.4,4,0.514568349
Nagaland,Kiphire,2021,5.8,13.9,55.2,36.9,25,16.4,90.9,22.5,97.9,34.8,32.4,83.1,954,9,22,31.4,4,0.514568349
Nagaland,Kohima,2015,30.5,29.7,36.4,24.7,15.2,55.6,83.7,2.4,99.3,54.9,28.8,70.8,0,2.7,48.6,26.8,95.2,0.672360612
Nagaland,Kohima,2016,30.5,29.7,36.4,24.7,15.2,55.6,83.7,2.4,99.3,54.9,28.8,70.8,0,2.7,48.6,26.8,95.2,0.672360612
Nagaland,Kohima,2019,28.3,19,38.4,28.3,22.1,61.7,89.9,1,99.5,66.9,18.7,87.4,1,1.3,70.9,14.9,4,0.661460034
Nagaland,Kohima,2020,28.3,19,38.4,28.3,22.1,61.7,89.9,1,99.5,66.9,18.7,87.4,1,1.3,70.9,14.9,4,0.661460034
Nagaland,Kohima,2021,28.3,19,38.4,28.3,22.1,61.7,89.9,1,99.5,66.9,18.7,87.4,1,1.3,70.9,14.9,4,0.661460034
Nagaland,Longleng,2015,1.5,14.9,14.2,26.1,17.1,4.8,41.7,25.4,97.4,10.2,31.7,72.9,847,8.6,18.4,21.1,82,0.549564839
Nagaland,Longleng,2016,1.5,14.9,14.2,26.1,17.1,4.8,41.7,25.4,97.4,10.2,31.7,72.9,847,8.6,18.4,21.1,82,0.549564839
Nagaland,Longleng,2019,15.4,21,40.4,34.1,25.7,11.8,76.3,11,99.1,38.7,28.8,86.6,969,6.5,23.8,34.6,4,0.556586339
Nagaland,Longleng,2020,15.4,21,40.4,34.1,25.7,11.8,76.3,11,99.1,38.7,28.8,86.6,969,6.5,23.8,34.6,4,0.556586339
Nagaland,Longleng,2021,15.4,21,40.4,34.1,25.7,11.8,76.3,11,99.1,38.7,28.8,86.6,969,6.5,23.8,34.6,4,0.556586339
Nagaland,Mokokchung,2015,35.8,0,12.2,19.8,5.8,38.3,95.3,3.2,99.4,45.3,21.2,90.8,926,0,49.1,22.2,94,0.752681266
Nagaland,Mokokchung,2016,35.8,0,12.2,19.8,5.8,38.3,95.3,3.2,99.4,45.3,21.2,90.8,926,0,49.1,22.2,94,0.752681266
Nagaland,Mokokchung,2019,18.2,17,35.5,31.4,22.9,46.2,97.4,6,97.7,51.5,20.4,96.7,41,0.7,55.8,25,4,0.617100027
Nagaland,Mokokchung,2020,18.2,17,35.5,31.4,22.9,46.2,97.4,6,97.7,51.5,20.4,96.7,41,0.7,55.8,25,4,0.617100027
Nagaland,Mokokchung,2021,18.2,17,35.5,31.4,22.9,46.2,97.4,6,97.7,51.5,20.4,96.7,41,0.7,55.8,25,4,0.617100027
Nagaland,Mon,2015,3.6,17.8,42.6,35.8,24.5,5.8,73.9,16.5,86.4,9.7,35.6,82.3,910,7.7,17.8,39.7,78.2,0.524107942
Nagaland,Mon,2016,3.6,17.8,42.6,35.8,24.5,5.8,73.9,16.5,86.4,9.7,35.6,82.3,910,7.7,17.8,39.7,78.2,0.524107942
Nagaland,Mon,2019,9.7,1.7,39.4,35.5,23.3,13,86.7,3,96.4,21.4,23.5,86.4,6,2.8,24.3,30.2,4,0.49825771
Nagaland,Mon,2020,9.7,1.7,39.4,35.5,23.3,13,86.7,3,96.4,21.4,23.5,86.4,6,2.8,24.3,30.2,4,0.49825771
Nagaland,Mon,2021,9.7,1.7,39.4,35.5,23.3,13,86.7,3,96.4,21.4,23.5,86.4,6,2.8,24.3,30.2,4,0.49825771
Nagaland,Peren,2015,13.1,13.1,15.9,29.8,10.3,16.9,61.6,26,97.8,41.3,38.3,75,992,8.9,22.9,19,77.6,0.59575265
Nagaland,Peren,2016,13.1,13.1,15.9,29.8,10.3,16.9,61.6,26,97.8,41.3,38.3,75,992,8.9,22.9,19,77.6,0.59575265
Nagaland,Peren,2019,14.5,9,51,34.9,20.7,31.4,92.5,9.1,98.2,43.5,28.5,89.4,79,4.4,35.5,29.7,4,0.532533048
Nagaland,Peren,2020,14.5,9,51,34.9,20.7,31.4,92.5,9.1,98.2,43.5,28.5,89.4,79,4.4,35.5,29.7,4,0.532533048
Nagaland,Peren,2021,14.5,9,51,34.9,20.7,31.4,92.5,9.1,98.2,43.5,28.5,89.4,79,4.4,35.5,29.7,4,0.532533048
Nagaland,Phek,2015,6.6,15.5,12.5,27.8,12.8,9.8,97.3,9,98.6,18.7,35.2,84.8,957,5.5,21.9,13.3,85.8,0.639853388
Nagaland,Phek,2016,6.6,15.5,12.5,27.8,12.8,9.8,97.3,9,98.6,18.7,35.2,84.8,957,5.5,21.9,13.3,85.8,0.639853388
Nagaland,Phek,2019,9.5,15.9,44.9,28,15.6,24.2,98.1,6.5,99.4,32.2,24.3,90.1,21,4.3,39.4,30,4,0.557027437
Nagaland,Phek,2020,9.5,15.9,44.9,28,15.6,24.2,98.1,6.5,99.4,32.2,24.3,90.1,21,4.3,39.4,30,4,0.557027437
Nagaland,Phek,2021,9.5,15.9,44.9,28,15.6,24.2,98.1,6.5,99.4,32.2,24.3,90.1,21,4.3,39.4,30,4,0.557027437
Nagaland,Tuensang,2015,4.6,9.4,28.8,35.5,20.3,9.2,92.9,12.6,97.4,25.1,37.5,73.8,939,5.7,25.2,35.6,77.8,0.569560513
Nagaland,Tuensang,2016,4.6,9.4,28.8,35.5,20.3,9.2,92.9,12.6,97.4,25.1,37.5,73.8,939,5.7,25.2,35.6,77.8,0.569560513
Nagaland,Tuensang,2019,4.4,14.8,38.8,37.1,34.2,19.7,90.4,10.4,96.6,34.8,32.8,92,946,6.7,27,28.8,4,0.542447617
Nagaland,Tuensang,2020,4.4,14.8,38.8,37.1,34.2,19.7,90.4,10.4,96.6,34.8,32.8,92,946,6.7,27,28.8,4,0.542447617
Nagaland,Tuensang,2021,4.4,14.8,38.8,37.1,34.2,19.7,90.4,10.4,96.6,34.8,32.8,92,946,6.7,27,28.8,4,0.542447617
