district,state,year,pop_density
TamilNadu,Kancheepuram,2025,1299.22
TamilNadu,Kanniyakumari,2025,1345.09
TamilNadu,Karur,2025,400.61
TamilNadu,Krishnagiri,2025,417.72
TamilNadu,Madurai,2025,970.96
TamilNadu,Nagappattinam,2025,745.32
TamilNadu,Namakkal,2025,611.83
TamilNadu,Perambalur,2025,325.01
TamilNadu,Pudukkottai,2025,399.6
TamilNadu,Ramanathapuram,2025,340.32
TamilNadu,Salem,2025,782.2
TamilNadu,Sivaganga,2025,396.93
TamilNadu,Thanjavur,2025,775.76
TamilNadu,TheNilgiris,2025,303.64
TamilNadu,Theni,2025,506
TamilNadu,Thiruvallur,2025,1223.4
TamilNadu,Thiruvarur,2025,621.59
TamilNadu,Thoothukkudi,2025,406.5
TamilNadu,Tiruchirappalli,2025,724.34
TamilNadu,Tirunelveli,2025,510.25
TamilNadu,Tiruppur,2025,599.97
TamilNadu,Tiruvannamalai,2025,470.72
TamilNadu,Vellore,2025,716.58
TamilNadu,Viluppuram,2025,590.61
TamilNadu,Virudunagar,2025,514.35
Telangana,Adilabad,2025,177.62
Telangana,Hyderabad,2025,20693.2
Telangana,Karimnagar,2025,348.09
Telangana,Khammam,2025,186.97
Telangana,Mahbubnagar,2025,242.67
Telangana,Medak,2025,339.05
Telangana,Nalgonda,2025,265.09
Telangana,Nizamabad,2025,347.64
Telangana,RangaReddy,2025,1070.05
Telangana,Warangal,2025,297.48
Tripura,Dhalai,2025,174.05
Tripura,Gomati,2025,393.22
Tripura,Khowai,2025,319.91
Tripura,NorthTripura,2025,299.33
Tripura,Sipahijala,2025,495.54
Tripura,SouthTripura,2025,290.43
Tripura,Unokoti,2025,490.28
Tripura,WestTripura,2025,1109.24
UttarPradesh,Agra,2025,1362.46
UttarPradesh,Aligarh,2025,1166.72
UttarPradesh,Allahabad,2025,1027.16
UttarPradesh,AmbedkarNagar,2025,1295.88
UttarPradesh,Amethi,2025,952.92
UttarPradesh,Amroha,2025,1019.12
UttarPradesh,Auraiya,2025,780.6
UttarPradesh,Azamgarh,2025,1254.25
UttarPradesh,Baghpat,2025,1115.53
UttarPradesh,Bahraich,2025,727.06
UttarPradesh,Ballia,2025,1262.45
UttarPradesh,Balrampur,2025,255.87
UttarPradesh,Balrampur,2025,781.14
UttarPradesh,Banda,2025,480.86
UttarPradesh,Barabanki,2025,1004.62
UttarPradesh,Bareilly,2025,1349.28
UttarPradesh,Basti,2025,985.48
UttarPradesh,Bijnor,2025,993.08
UttarPradesh,Budaun,2025,913.15
UttarPradesh,Bulandshahr,2025,1183.37
UttarPradesh,Chandauli,2025,851.36
UttarPradesh,Chitrakoot,2025,404.24
UttarPradesh,Deoria,2025,1382.52
UttarPradesh,Etah,2025,884.77
UttarPradesh,Etawah,2025,865.25
UttarPradesh,Faizabad,2025,1342.67
UttarPradesh,Farrukhabad,2025,1023.58
UttarPradesh,Fatehpur,2025,743.37
UttarPradesh,Firozabad,2025,1237.44
UttarPradesh,GautamBuddhaNagar,2025,2827.79
UttarPradesh,Ghaziabad,2025,4081.95
UttarPradesh,Ghazipur,2025,1266.64
UttarPradesh,Gonda,2025,945.71
UttarPradesh,Gorakhpur,2025,1611.45
UttarPradesh,Hamirpur,2025,120.21
UttarPradesh,Hamirpur,2025,350.45
UttarPradesh,Hapur,2025,1706.26
UttarPradesh,Hardoi,2025,816.07
UttarPradesh,Hathras,2025,1082.22
UttarPradesh,Jalaun,2025,446.36
UttarPradesh,Jaunpur,2025,1279.23
UttarPradesh,Jhansi,2025,464.04
UttarPradesh,Kannauj,2025,958.6
UttarPradesh,KanpurDehat,2025,663.67
UttarPradesh,KanpurNagar,2025,1806.81
UttarPradesh,Kasganj,2025,841.38
UttarPradesh,Kaushambi,2025,1926.05
UttarPradesh,Kushinagar,2025,1504.02
UttarPradesh,LakhimpurKheri,2025,623.79
UttarPradesh,Lalitpur,2025,296.83
UttarPradesh,Lucknow,2025,2492.76
UttarPradesh,Maharajganj,2025,1180.06
UttarPradesh,Mahoba,2025,355.05
UttarPradesh,Mainpuri,2025,815.97
UttarPradesh,Mathura,2025,929.1
UttarPradesh,Mau,2025,1462.06
UttarPradesh,Meerut,2025,1569.12
UttarPradesh,Mirzapur,2025,714.9
UttarPradesh,Moradabad,2025,1701.81
UttarPradesh,Muzaffarnagar,2025,1272.87
UttarPradesh,Pilibhit,2025,682.59
UttarPradesh,Pratapgarh,2025,287.91
UttarPradesh,Pratapgarh,2025,1068.05
UttarPradesh,RaeBareli,2025,895.17
UttarPradesh,Rampur,2025,1180.97
UttarPradesh,Saharanpur,2025,1105.46
UttarPradesh,Sambhal,2025,1168.05
UttarPradesh,SantKabirNagar,2025,1236.51
UttarPradesh,SantRaviDasNagar,2025,1899.27
UttarPradesh,Shahjahanpur,2025,807.33
UttarPradesh,Shamli,2025,1101.95
UttarPradesh,Shravasti,2025,877.93
UttarPradesh,SiddharthNagar,2025,1138.54
UttarPradesh,Sitapur,2025,942.14
UttarPradesh,Sonbhadra,2025,332.77
UttarPradesh,Sultanpur,2025,1080.28
UttarPradesh,Unnao,2025,806.66
UttarPradesh,Varanasi,2025,2981.83
Uttarakhand,Almora,2025,227.29
Uttarakhand,Bageshwar,2025,123.7
Uttarakhand,Chamoli,2025,62.56
Uttarakhand,Chamoli,2025,0
Uttarakhand,Chamoli,2025,9041.65
Uttarakhand,Chamoli,2025,0
Uttarakhand,Champawat,2025,136.29
Uttarakhand,Dehradun,2025,649.82
Uttarakhand,Garhwal,2025,183.61
Uttarakhand,Hardwar,2025,1005.29
Uttarakhand,Nainital,2025,273.85
Uttarakhand,Pithoragarh,2025,79.76
Uttarakhand,Pithoragarh,2025,0
Uttarakhand,Pithoragarh,2025,2787.69
Uttarakhand,Pithoragarh,2025,0.04
Uttarakhand,Rudraprayag,2025,118.75
Uttarakhand,TehriGarhwal,2025,149.45
Uttarakhand,UdhamSinghNagar,2025,753.78
Uttarakhand,Uttarkashi,2025,60.56
Uttarakhand,Uttarkashi,2025,0.03
Uttarakhand,Uttarkashi,2025,435.33
Uttarakhand,Uttarkashi,2025,0.25
WestBengal,Alipurduar,2025,498.45
WestBengal,Bankura,2025,564.44
WestBengal,Barddhaman,2025,1294.39
WestBengal,Birbhum,2025,884.65
WestBengal,DakshinDinajpur,2025,822.88
WestBengal,Darjiling,2025,637.67
WestBengal,Haora,2025,3068.32
WestBengal,Hugli,2025,1865.38
WestBengal,Jalpaiguri,2025,817.69
WestBengal,KochBihar,2025,961.5
WestBengal,Kolkata,2025,39603.29
WestBengal,Maldah,2025,1124.79
WestBengal,Murshidabad,2025,1534.04
WestBengal,Nadia,2025,1357.74
WestBengal,North24Parganas,2025,1903.75
WestBengal,PashchimMedinipur,2025,713.23
WestBengal,PurbaMedinipur,2025,1428.29
WestBengal,Puruliya,2025,531.02
WestBengal,South24Parganas,2025,2210.03
WestBengal,UttarDinajpur,2025,1006.42
