district,state,year,Total Population,Children (0–6 years)(%),SC/ST Population (%),Agricultural Workforce (%),Marginal Workers (%),Non-Workers (%),Population Density,Exposure Score
maldah,west bengal,2015,4308072.033,0.135971311,0.308453264,0.19709632,0.125463193,0.623228903,1193.11526,0.359779022
maldah,west bengal,2016,4391793.435,0.131792688,0.313527305,0.196171595,0.126315647,0.625420357,1216.3018,0.352508844
maldah,west bengal,2017,4477141.847,0.127614065,0.318601347,0.195246871,0.127168101,0.627611812,1239.938937,0.33870537
maldah,west bengal,2018,4564148.886,0.123435442,0.323675388,0.194322147,0.128020555,0.629803267,1264.03543,0.325350365
maldah,west bengal,2019,4652846.787,0.119256819,0.32874943,0.193397422,0.128873009,0.631994721,1288.600205,0.31489288
maldah,west bengal,2020,4743268.408,0.115078196,0.333823471,0.192472698,0.129725463,0.634186176,1313.642362,0.308748269
maldah,west bengal,2021,4835447.248,0.110899573,0.338897513,0.191547973,0.130577917,0.636377631,1339.171178,0.304209779
maldah,west bengal,2022,4929417.455,0.10672095,0.343971554,0.190623249,0.131430371,0.638569085,1365.196112,0.301117476
maldah,west bengal,2023,5025213.844,0.102542327,0.349045596,0.189698524,0.132282825,0.64076054,1391.726804,0.299192965
maldah,west bengal,2024,5122871.902,0.098363704,0.354119637,0.1887738,0.13313528,0.642951995,1418.773084,0.298059005
maldah,west bengal,2025,5222427.809,0.094185081,0.359193678,0.187849076,0.133987734,0.645143449,1446.34497,0.297297705
malkangiri,odisha,1981,340886.9655,0.178574476,0.75562723,0.386407094,0.126655046,0.539901242,58.46026356,0.429610109
malkangiri,odisha,1982,347624.1433,0.178552273,0.757234362,0.387530791,0.129588991,0.538349954,59.61565297,0.43120895
malkangiri,odisha,1983,354494.4725,0.17853007,0.758841495,0.388654488,0.132522935,0.536798666,60.79387712,0.432844698
malkangiri,odisha,1984,361500.5846,0.178507867,0.760448628,0.389778185,0.13545688,0.535247378,61.9953873,0.434563896
malkangiri,odisha,1985,368645.1632,0.178485664,0.762055761,0.390901882,0.138390824,0.53369609,63.22064373,0.436412316
malkangiri,odisha,1986,375930.9449,0.178463461,0.763662893,0.392025579,0.141324769,0.532144802,64.47011573,0.438171084
malkangiri,odisha,1987,383360.7203,0.178441258,0.765270026,0.393149276,0.144258713,0.530593514,65.74428188,0.439722447
malkangiri,odisha,1988,390937.3355,0.178419055,0.766877159,0.394272973,0.147192658,0.529042226,67.04363023,0.441400949
malkangiri,odisha,1989,398663.6923,0.178396852,0.768484291,0.39539667,0.150126602,0.527490938,68.36865847,0.443221984
malkangiri,odisha,1990,406542.7503,0.178374649,0.770091424,0.396520367,0.153060547,0.52593965,69.71987414,0.445203421
malkangiri,odisha,1991,414577.5274,0.178352446,0.771698557,0.397644064,0.155994491,0.524388362,71.09779479,0.447277357
malkangiri,odisha,1992,422771.1013,0.178330244,0.77330569,0.398767761,0.158928436,0.522837074,72.5029482,0.448273104
malkangiri,odisha,1993,431126.6102,0.178308041,0.774912822,0.399891458,0.16186238,0.521285786,73.93587261,0.449395282
malkangiri,odisha,1994,439647.2546,0.178285838,0.776519955,0.401015155,0.164796325,0.519734498,75.39711687,0.450670409
malkangiri,odisha,1995,448336.2983,0.178263635,0.778127088,0.402138852,0.167730269,0.51818321,76.88724067,0.451007192
malkangiri,odisha,1996,457197.0693,0.178241432,0.77973422,0.40326255,0.170664214,0.516631922,78.40681479,0.449407739
malkangiri,odisha,1997,466232.9617,0.178219229,0.781341353,0.404386247,0.173598158,0.515080634,79.95642127,0.450298947
malkangiri,odisha,1998,475447.4365,0.178197026,0.782948486,0.405509944,0.176532103,0.513529346,81.53665367,0.452698806
malkangiri,odisha,1999,484844.0232,0.178174823,0.784555619,0.406633641,0.179466047,0.511978058,83.14811726,0.459677739
malkangiri,odisha,2000,494426.3209,0.17815262,0.786162751,0.407757338,0.182399992,0.51042677,84.79142929,0.465424326
malkangiri,odisha,2001,504198,0.178130417,0.787769884,0.408881035,0.185333936,0.508875481,86.46721919,0.468079199
malkangiri,odisha,2002,514162.8033,0.178108214,0.789377017,0.410004732,0.188267881,0.507324193,88.17612885,0.470162177
malkangiri,odisha,2003,524324.5478,0.178086011,0.790984149,0.411128429,0.191201825,0.505772905,89.91881284,0.471998827
malkangiri,odisha,2004,534687.1256,0.178063808,0.792591282,0.412252126,0.19413577,0.504221617,91.69593867,0.474033005
malkangiri,odisha,2005,545254.506,0.178041605,0.794198415,0.413375823,0.197069714,0.502670329,93.50818702,0.476083025
malkangiri,odisha,2006,556030.7366,0.178019402,0.795805548,0.41449952,0.200003659,0.501119041,95.35625206,0.478198166
malkangiri,odisha,2007,567019.9451,0.177997199,0.79741268,0.415623217,0.202937603,0.499567753,97.24084164,0.480489833
malkangiri,odisha,2008,578226.3406,0.177974996,0.799019813,0.416746914,0.205871548,0.498016465,99.16267763,0.483931795
malkangiri,odisha,2009,589654.2158,0.177952793,0.800626946,0.417870611,0.208805492,0.496465177,101.1224962,0.485152474
malkangiri,odisha,2010,601307.9476,0.177930591,0.802234079,0.418994308,0.211739437,0.494913889,103.1210479,0.485028391
malkangiri,odisha,2011,613192,0.177908388,0.803841211,0.420118005,0.214673381,0.493362601,105.1590983,0.485033187
malkangiri,odisha,2012,625310.9249,0.177886185,0.805448344,0.421241703,0.217607326,0.491811313,107.2374282,0.478747908
malkangiri,odisha,2013,637669.3642,0.177863982,0.807055477,0.4223654,0.22054127,0.490260025,109.3568334,0.470373561
malkangiri,odisha,2014,650272.0517,0.177841779,0.808662609,0.423489097,0.223475215,0.488708737,111.5181259,0.464224717
malkangiri,odisha,2015,663123.8145,0.177819576,0.810269742,0.424612794,0.226409159,0.487157449,113.7221334,0.456541882
malkangiri,odisha,2016,676229.5753,0.177797373,0.811876875,0.425736491,0.229343104,0.485606161,115.9697002,0.449219546
malkangiri,odisha,2017,689594.3541,0.17777517,0.813484008,0.426860188,0.232277048,0.484054873,118.2616872,0.439558867
malkangiri,odisha,2018,703223.27,0.177752967,0.81509114,0.427983885,0.235210993,0.482503585,120.5989723,0.429527363
malkangiri,odisha,2019,717121.5433,0.177730764,0.816698273,0.429107582,0.238144937,0.480952297,122.9824507,0.421134203
malkangiri,odisha,2020,731294.4974,0.177708561,0.818305406,0.430231279,0.241078882,0.479401008,125.4130354,0.415417353
malkangiri,odisha,2021,745747.5612,0.177686358,0.819912538,0.431354976,0.244012826,0.47784972,127.8916573,0.411260467
malkangiri,odisha,2022,760486.2706,0.177664155,0.821519671,0.432478673,0.246946771,0.476298432,130.4192659,0.408660415
malkangiri,odisha,2023,775516.271,0.177641952,0.823126804,0.43360237,0.249880715,0.474747144,132.9968294,0.406509592
malkangiri,odisha,2024,790843.3193,0.177619749,0.824733937,0.434726067,0.25281466,0.473195856,135.625335,0.404694699
malkangiri,odisha,2025,806473.2864,0.177597546,0.826341069,0.435849764,0.255748604,0.471644568,138.3057894,0.403092536
mamit,mizoram,1981,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.417180709
mamit,mizoram,1982,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.417679753
mamit,mizoram,1983,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.418206221
mamit,mizoram,1984,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.41877495
mamit,mizoram,1985,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.419400727
mamit,mizoram,1986,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.419838326
mamit,mizoram,1987,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.419949154
mamit,mizoram,1988,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.42008624
mamit,mizoram,1989,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.420255577
mamit,mizoram,1990,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.420464806
mamit,mizoram,1991,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.420628301
mamit,mizoram,1992,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.419453971
mamit,mizoram,1993,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.418197035
mamit,mizoram,1994,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.416852573
mamit,mizoram,1995,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.414391353
mamit,mizoram,1996,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.40987024
mamit,mizoram,1997,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.40719735
mamit,mizoram,1998,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.405927394
mamit,mizoram,1999,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.410748964
mamit,mizoram,2000,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.414281679
mamit,mizoram,2001,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.414429105
mamit,mizoram,2002,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.414564967
mamit,mizoram,2003,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.414789953
mamit,mizoram,2004,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.415205018
mamit,mizoram,2005,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.415656822
mamit,mizoram,2006,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.416273611
mamit,mizoram,2007,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.417036738
mamit,mizoram,2008,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.418734651
mamit,mizoram,2009,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.420149949
mamit,mizoram,2010,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.421392783
mamit,mizoram,2011,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.422632741
mamit,mizoram,2012,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.416242253
mamit,mizoram,2013,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.408983338
mamit,mizoram,2014,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.404715682
mamit,mizoram,2015,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.398654467
mamit,mizoram,2016,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.393465632
mamit,mizoram,2017,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.386110282
mamit,mizoram,2018,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.377938912
mamit,mizoram,2019,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.371172883
mamit,mizoram,2020,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.366764451
mamit,mizoram,2021,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.363626243
mamit,mizoram,2022,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.361765688
mamit,mizoram,2023,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.360410585
mamit,mizoram,2024,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.35939583
mamit,mizoram,2025,86364,0.179415034,0.950986522,0.361516373,0.036519846,0.544497707,28.05490338,0.358532221
mandi,himachal pradesh,1981,732597.5016,0.175035815,0.291450331,0.310584557,0.03930337,0.633548794,185.5566031,0.394402978
mandi,himachal pradesh,1982,740230.0136,0.172937921,0.291955133,0.313693607,0.047612636,0.626670543,187.4898106,0.394810053
mandi,himachal pradesh,1983,747942.0444,0.170840027,0.292459934,0.316802657,0.055921902,0.619792292,189.4431591,0.395054981
mandi,himachal pradesh,1984,755734.4225,0.168742133,0.292964735,0.319911707,0.064231168,0.612914041,191.4168585,0.395212026
mandi,himachal pradesh,1985,763607.9848,0.166644239,0.293469536,0.323020758,0.072540435,0.60603579,193.4111206,0.395346167
mandi,himachal pradesh,1986,771563.5772,0.164546345,0.293974338,0.326129808,0.080849701,0.59915754,195.4261599,0.395266748
mandi,himachal pradesh,1987,779602.0544,0.162448451,0.294479139,0.329238858,0.089158967,0.592279289,197.4621926,0.394866579
mandi,himachal pradesh,1988,787724.2799,0.160350557,0.29498394,0.332347908,0.097468233,0.585401038,199.5194376,0.394384507
mandi,himachal pradesh,1989,795931.1261,0.158252664,0.295488742,0.335456958,0.105777499,0.578522787,201.5981159,0.393801038
mandi,himachal pradesh,1990,804223.4748,0.15615477,0.295993543,0.338566008,0.114086765,0.571644536,203.6984508,0.393091054
mandi,himachal pradesh,1991,812602.2166,0.154056876,0.296498344,0.341675058,0.122396031,0.564766285,205.8206678,0.392119513
mandi,himachal pradesh,1992,821068.2518,0.151958982,0.297003146,0.344784108,0.130705297,0.557888034,207.9649949,0.389478085
mandi,himachal pradesh,1993,829622.4897,0.149861088,0.297507947,0.347893158,0.139014563,0.551009783,210.1316626,0.386481325
mandi,himachal pradesh,1994,838265.8493,0.147763194,0.298012748,0.351002208,0.14732383,0.544131532,212.3209036,0.383054881
mandi,himachal pradesh,1995,846999.2591,0.1456653,0.29851755,0.354111258,0.155633096,0.537253281,214.5329529,0.378095095
mandi,himachal pradesh,1996,855823.6573,0.143567406,0.299022351,0.357220309,0.163942362,0.53037503,216.7680484,0.37060504
mandi,himachal pradesh,1997,864739.9918,0.141469512,0.299527152,0.360329359,0.172251628,0.523496779,219.02643,0.364498933
mandi,himachal pradesh,1998,873749.2204,0.139371619,0.300031954,0.363438409,0.180560894,0.516618528,221.3083404,0.359287294
mandi,himachal pradesh,1999,882852.3111,0.137273725,0.300536755,0.366547459,0.18887016,0.509740277,223.6140248,0.359067236
mandi,himachal pradesh,2000,892050.2416,0.135175831,0.301041556,0.369656509,0.197179426,0.502862026,225.9437307,0.35733744
mandi,himachal pradesh,2001,901344,0.133077937,0.301546357,0.372765559,0.205488692,0.495983775,228.2977085,0.353771578
mandi,himachal pradesh,2002,910734.5848,0.130980043,0.302051159,0.375874609,0.213797959,0.489105524,230.676211,0.354999462
mandi,himachal pradesh,2003,920223.0046,0.128882149,0.30255596,0.378983659,0.222107225,0.482227273,233.0794938,0.3560632
mandi,himachal pradesh,2004,929810.2789,0.126784255,0.303060761,0.382092709,0.230416491,0.475349023,235.507815,0.357516955
mandi,himachal pradesh,2005,939497.4375,0.124686361,0.303565563,0.385201759,0.238725757,0.468470772,237.9614355,0.358993032
mandi,himachal pradesh,2006,949285.521,0.122588468,0.304070364,0.388310809,0.247035023,0.461592521,240.4406188,0.36051535
mandi,himachal pradesh,2007,959175.5809,0.120490574,0.304575165,0.39141986,0.255344289,0.45471427,242.9456313,0.362249589
mandi,himachal pradesh,2008,969168.6796,0.11839268,0.305079967,0.39452891,0.263653555,0.447836019,245.4767422,0.365376868
mandi,himachal pradesh,2009,979265.8907,0.116294786,0.305584768,0.39763796,0.271962821,0.440957768,248.0342232,0.365623194
mandi,himachal pradesh,2010,989468.2988,0.114196892,0.306089569,0.40074701,0.280272088,0.434079517,250.6183491,0.364019822
mandi,himachal pradesh,2011,999777,0.112098998,0.306594371,0.40385606,0.288581354,0.427201266,253.2293975,0.36250046
mandi,himachal pradesh,2012,1010193.102,0.110001104,0.307099172,0.40696511,0.29689062,0.420323015,255.867649,0.358549942
mandi,himachal pradesh,2013,1020717.723,0.10790321,0.307603973,0.41007416,0.305199886,0.413444764,258.5333869,0.353955469
mandi,himachal pradesh,2014,1031351.993,0.105805316,0.308108774,0.41318321,0.313509152,0.406566513,261.2268976,0.350534178
mandi,himachal pradesh,2015,1042097.057,0.103707423,0.308613576,0.41629226,0.321818418,0.399688262,263.9484704,0.346738665
mandi,himachal pradesh,2016,1052954.067,0.101609529,0.309118377,0.41940131,0.330127684,0.392810011,266.6983977,0.342590064
mandi,himachal pradesh,2017,1063924.19,0.099511635,0.309623178,0.42251036,0.33843695,0.38593176,269.4769749,0.337158155
mandi,himachal pradesh,2018,1075008.604,0.097413741,0.31012798,0.425619411,0.346746216,0.379053509,272.2845005,0.331524864
mandi,himachal pradesh,2019,1086208.5,0.095315847,0.310632781,0.428728461,0.355055483,0.372175258,275.1212762,0.327722818
mandi,himachal pradesh,2020,1097525.082,0.093217953,0.311137582,0.431837511,0.363364749,0.365297007,277.9876065,0.327437848
mandi,himachal pradesh,2021,1108959.565,0.091120059,0.311642384,0.434946561,0.371674015,0.358418756,280.8837995,0.328372635
mandi,himachal pradesh,2022,1120513.176,0.089022165,0.312147185,0.438055611,0.379983281,0.351540505,283.8101663,0.33063945
mandi,himachal pradesh,2023,1132187.159,0.086924271,0.312651986,0.441164661,0.388292547,0.344662255,286.7670212,0.332846099
mandi,himachal pradesh,2024,1143982.766,0.084826378,0.313156788,0.444273711,0.396601813,0.337784004,289.7546819,0.33495514
mandi,himachal pradesh,2025,1155901.264,0.082728484,0.313661589,0.447382761,0.404911079,0.330905753,292.7734692,0.336911622
mandla,madhya pradesh,1981,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.431674819
mandla,madhya pradesh,1982,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.43279206
mandla,madhya pradesh,1983,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.433728816
mandla,madhya pradesh,1984,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.434604628
mandla,madhya pradesh,1985,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.43552323
mandla,madhya pradesh,1986,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.436267785
mandla,madhya pradesh,1987,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.436716609
mandla,madhya pradesh,1988,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.437167132
mandla,madhya pradesh,1989,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.437613463
mandla,madhya pradesh,1990,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.438047223
mandla,madhya pradesh,1991,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.438386181
mandla,madhya pradesh,1992,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.437683582
mandla,madhya pradesh,1993,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.436871977
mandla,madhya pradesh,1994,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.435928431
mandla,madhya pradesh,1995,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.433595306
mandla,madhya pradesh,1996,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.42881039
mandla,madhya pradesh,1997,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.426454734
mandla,madhya pradesh,1998,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.425523033
mandla,madhya pradesh,1999,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.428685382
mandla,madhya pradesh,2000,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.430714229
mandla,madhya pradesh,2001,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.430704928
mandla,madhya pradesh,2002,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.431294432
mandla,madhya pradesh,2003,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.43164988
mandla,madhya pradesh,2004,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.432332236
mandla,madhya pradesh,2005,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.433020522
mandla,madhya pradesh,2006,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.43375476
mandla,madhya pradesh,2007,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.434685652
mandla,madhya pradesh,2008,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.436895378
mandla,madhya pradesh,2009,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.436711322
mandla,madhya pradesh,2010,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.435162177
mandla,madhya pradesh,2011,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.433836213
mandla,madhya pradesh,2012,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.427706779
mandla,madhya pradesh,2013,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.420364426
mandla,madhya pradesh,2014,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.41503209
mandla,madhya pradesh,2015,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.408890225
mandla,madhya pradesh,2016,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.40261213
mandla,madhya pradesh,2017,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.394215326
mandla,madhya pradesh,2018,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.385492642
mandla,madhya pradesh,2019,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.378561533
mandla,madhya pradesh,2020,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.374687025
mandla,madhya pradesh,2021,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.372166586
mandla,madhya pradesh,2022,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.371013796
mandla,madhya pradesh,2023,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.370111962
mandla,madhya pradesh,2024,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.369390971
mandla,madhya pradesh,2025,1054905,0.14244221,0.624656249,0.443490172,0.222285419,0.469479242,155.7525093,0.368761375
mandsaur,madhya pradesh,1981,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.385386368
mandsaur,madhya pradesh,1982,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.385019016
mandsaur,madhya pradesh,1983,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.384297125
mandsaur,madhya pradesh,1984,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.38335937
mandsaur,madhya pradesh,1985,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.382322318
mandsaur,madhya pradesh,1986,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.380996657
mandsaur,madhya pradesh,1987,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.379273421
mandsaur,madhya pradesh,1988,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.377370746
mandsaur,madhya pradesh,1989,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.375259383
mandsaur,madhya pradesh,1990,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.372903512
mandsaur,madhya pradesh,1991,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.370180627
mandsaur,madhya pradesh,1992,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.365988297
mandsaur,madhya pradesh,1993,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.361300766
mandsaur,madhya pradesh,1994,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.356026989
mandsaur,madhya pradesh,1995,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.348910005
mandsaur,madhya pradesh,1996,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.338856321
mandsaur,madhya pradesh,1997,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.330234189
mandsaur,madhya pradesh,1998,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.322552879
mandsaur,madhya pradesh,1999,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.319545479
mandsaur,madhya pradesh,2000,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.314689697
mandsaur,madhya pradesh,2001,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.307640122
mandsaur,madhya pradesh,2002,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.307915359
mandsaur,madhya pradesh,2003,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.30824675
mandsaur,madhya pradesh,2004,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.308941872
mandsaur,madhya pradesh,2005,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.30965876
mandsaur,madhya pradesh,2006,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.310491803
mandsaur,madhya pradesh,2007,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.311504007
mandsaur,madhya pradesh,2008,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.313685884
mandsaur,madhya pradesh,2009,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.31476932
mandsaur,madhya pradesh,2010,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.315217617
mandsaur,madhya pradesh,2011,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.315745741
mandsaur,madhya pradesh,2012,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.314361273
mandsaur,madhya pradesh,2013,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.314585402
mandsaur,madhya pradesh,2014,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.316353974
mandsaur,madhya pradesh,2015,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.316591842
mandsaur,madhya pradesh,2016,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.315593343
mandsaur,madhya pradesh,2017,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.311610172
mandsaur,madhya pradesh,2018,1340411,0.132540691,0.210469774,0.408691812,0.107919884,0.492899566,238.0612742,0.306842512
